Salt Type,Brand,PPM
Powder,Tata,30.682
Powder,Kristal,22.218
Powder,Kristal,20.102
Powder,Priyam,7.406
Powder,New Sun Pure,17.986
Powder,Tata,28.566
Crystal,Thambu,24.334
Powder,Kri ,16.928
Crystal,New Sun Pure,25.392
Crystal,Ashwini,16.928
Powder,-,31.74
Crystal,-,30.682
Crystal,-,14.812
Refined,Tata,32.798
Crystal,Misma,20.102
Powder,New Sun Pure,25.392
Crystal,Sakthi,12.696
Powder,Sea Sun,29.624
Crystal,Tata,30.682
Powder,Tata,31.74
Crystal,Sprinkle,28.566
Crystal,TATA,32.798
Refined,MAS,43.378
Crystal,THIRU,20.102
Refined,BALAJI,22.218
Refined,TATA,30.682
Refined,TATA,31.74
Refined,SPRINKLE,23.276
Refined,ASHIRVAD,31.74
Refined,ASHIRVAD,33.856
Crystal,Rishi ,26.45
Refined,ANIL,32.798
Refined,KRISTAL ,25.392
Refined,Sun pure ,30.682
Refined,KRISTAL ,26.45
Refined,VELAN ,20.102
Crystal,VVD ,30.682
Crystal,Susee ,19.044
Refined,TATA ,33.856
Refined,I-Shakti ,26.45
Refined,VKS-Adithya ,20.102
Crystal,Tata,31.74
Crystal,True ,27.508
Refined,Aashirvaad ,31.74
Refined,VKS tru ,17.986
Refined,Kristal ,21.16
Crystal,Kayathri ,26.45
Crystal,Kristal ,25.392
Refined,Sea Sun ,20.102
Crystal,VKS Real,27.508
Crystal,VKS Tru,25.392
Refined,VKS Tru,20.102
Crystal,tata,32.798
Crystal,king,20.102
Crystal,sudha,19.044
Refined,Kristal ,28.566
Refined,Kristal ,27.508
Refined,Aashirvaad ,31.74
Refined,tata,32.798
Crystal,Tata,31.74
Crystal,M.S.P,22.218
Refined,Tata,32.798
Crystal,Tata,31.74
Refined,Tata,30.682
Crystal,Aashirvaad ,31.74
Refined,Tata,31.74
Refined,Vks Adithya,24.334
Crystal,Nice,12.696
Refined,Anandhapurani,16.928
Crystal,Anandhapurani,25.392
Crystal,Aashirvaad,31.74
Refined,Tata,32.798
Crystal,Priyam,28.566
Refined,Annapoorna,15.87
Refined,Ms,27.508
Crystal,Aashirvaad,32.798
Crystal,Tata,31.74
Refined,Vks O-Fresh,23.276
Refined,Tata,32.798
Refined,I-Flo,22.218
Refined,I-Flo,30.682
Crystal,I-Flo,21.16
Refined,Vks O-Fresh,16.928
Refined,Tata,32.798
Refined,Tata,30.682
Refined,I-Shakti ,22.218
Crystal,Suryan Shuddh ,27.508
Refined,Sun pure,26.45
Refined,I-SHAKTI,27.508
Refined,"TATA SALT, ",31.74
Crystal,VKS fresh,20.102
Refined,VKS real ,21.16
Crystal,Velavan,22.218
Refined,Tata ,31.74
Refined,I-FLO  ,29.624
Crystal,I-FLO  ,17.986
Crystal,I-Flo,24.334
Powder,Magizchi,17.986
Refined,Tata,29.624
Crystal,Kasthuri,27.508
Refined,-,23.276
Refined,-,22.218
Refined,Tata,31.74
Refined,Sarguna,25.392
Refined,Kristal,24.334
Refined,Sprinkle,28.566
Crystal,Sea Rich,19.044
Powder,VVD PRIYAM,23.276
Powder,Saravana ,22.218
Crystal,Saravana ,20.102
Powder,Saravana ,23.276
Crystal,Sun pure,22.218
Powder,TATA ,30.682
Crystal,MSP,28.566
Crystal,SLS,21.16
Powder,TATA Salt,29.624
Crystal,HI-Q-Fresh Salt,21.16
Crystal,Surya Salt,20.102
Crystal,Day Salt,24.334
Powder,Aashirvaad Salt,31.74
Crystal,Sprinkle Salt,28.566
Powder,TATA Salt,32.798
Crystal,TATA Salt,32.798
Crystal,TATA Salt,40.204
Crystal,Samudhra Salt,22.218
Crystal,Tata,31.74
Powder,Tata,33.856
Crystal,Vvd Priyam,27.508
Powder,Good Life,19.044
Powder,Tata,31.74
Powder,Kristal,22.218
Powder,Vvd Priyam,21.16
Crystal,Udhayam,31.74
Powder,Tata,31.74
Crystal,Suba,19.044
Crystal,Saravana,30.682
Refined,Sri jayam salt,16.928
Refined,"I flo, refined iodised salt",14.812
Refined,I - SAKTHI,17.986
Crystal,KSPS,17.986
Refined,KRISTAL,27.508
Crystal,Saravanan salt,16.928
Refined,"TATA Salt, Gujarat",31.74
Crystal,"i-care gold, Thoothukudi",16.928
Crystal,Shanmugam Salt Thoothukudi,24.334
Refined,FRASH SALT,20.102
Crystal,Murugan,19.044
Crystal,Murugan,22.218
Refined,Murugan,15.87
Crystal,Murugan,23.276
Crystal,Sowmiya,19.044
Refined,Natural First,23.276
Crystal,Murugan,14.812
Refined,I Sakthi,27.508
Crystal,Sowmiya,20.102
Crystal,Sowmiya,21.16
Crystal,Vvd Priyam,23.276
Crystal,Kristal,28.566
Refined,Tata,34.914
Refined,Kristal,22.218
Crystal,Tata,25.392
Refined,Vks Real,27.508
Refined,New Sun Pure,28.566
Crystal,Ashoka,14.812
Crystal,Vvd Priyam,25.392
Crystal,Vks Io-Fresh,20.102
Refined,ESCEE,28.566
Refined,"Sudha, gold",25.392
Crystal,ARASU,25.392
Refined,Sprinkle,24.334
Refined,sprinkle salt,24.334
crystal,Saravana salt,28.566
CRYSTAL,Fresh,30.682
CRYSTAL,Fresh,23.276
Crystal,Diamond,24.3
Refined,Aashirvad,31.7
Refined,Tata,33.9
Crystal,Saravana,16.9
Crystal,SLS Gold,25.4
Crystal,SLS Gold,28.6
Crystal,Saravana,29.6
Refined,Krish,27.5
Crystal,Saravana,28.6
Crystal,Aashirvad,33.9
Crystal,Vka Real,16.928
Refined,Tata,33.9
Refined,Aashirvaad,32.8
Refined,Tata,33.9
Refined,Tata,31.7
Refined,I-Sakthi,26.5
Crystal,Kristal,22.2
Crystal,Tata,31.7
Crystal,Kristal,30.7
Refined,Tata,31.7
Crystal,VVD Priyam,30.682
Refined,Sprinkle Salt,22.218
Refined,VVD Priyam,24.334
Crystal,I- Rich,22.218
Refined,VKS I Fresh,24.334
Crystal,Sri Murugan,26.5
Crystal,Aashirvaad,29.6
Crystal,Tata,29.6
Crystal,Annapurna,23.276
Refined,Kristal,24.3
Crystal,Sri Murugan,24.3
Crystal,Tata,31.7
Refined,I-FLO,20.102
Refined,Tata,31.74
Crystal,I-Pure,15.87
Crystal,Anil,33.856
Crystal,Nice,23.276
Crystal,Nice,23.276
Crystal,Sprinkle,20.102
Crystal,Tata,31.74
Refined,Kristal,28.566
Refined,Kristal,21.16
Refined,Shakthi,22.218
Crystal,Tata,33.856
Crystal,-,33.856
Crystal,Murugan,27.508
Crystal,VKS Adithya,22.218
Crystal,David Crystal salt,22.218
Refined,Kristal,21.16
Refined,Aashirvaad Salt,32.798
Refined,Shanmuga Salt,17.986
Refined,Diamond Salt,28.566
CRYSTAL,Ganga IODISED CRYSTAL SALT,29.624
Refined,VKS true salt,30.682
Crystal,Kristal salt,19.044
Refined,SPRINKLE,24.334
Refined,EATA,27.508
Crystal,TATA,33.856
Crystal,O FRESH,21.16
Refined,TATA,31.74
Crystal,TATA,32.798
Crystal,AASHIRVAAD,32.798
Crystal,VVD PRIYAM,24.334
Refined,EATA,26.45
Refined,I-Flo,24.334
Refined,Magizchi,26.45
Crystal,Kasthuri,25.392
Crystal,Kasthuri,26.45
Crystal,Kristal,25.392
Crystal,Rish,12.696
Crystal,Mercy,21.16
Refined,Nila,22.218
Refined,Tata Salt,31.74
Refined,Tata Salt,30.682
Crystal,Sunpure Salt,22.218
Refined,CRIYSTAL,22.218
Refined,PRIYAM,23.276
Refined,TATA,31.74
Refined,TRISHAKTHI,25.392
Crystal,TRISHAKTHI,20.102
Crystal,Shanmuga,30.682
Crystal,Saravana Salt,23.276
Refined,-,19.044
Crystal,Anil salt,31.74
Crystal,Annapurna,28.566
Refined,-,20.102
Crystal,"Shilpa Sudha , STC",22.218
Crystal,Tata,31.74
Crystal,Krystal Salt,28.566
Refined,Tata,32.798
Refined,TATA Salt,31.74
Powder,Aashirvaad,30.682
Crystal,Shanmuga,17.986
Refined,Saravana,30.682
Refined,MST Gold,22.218
Crystal,Sudha Salt,24.334
Crystal,Aashirvaad,31.74
Refined,VKS Tru Salt,22.218
Crystal,Aashirvaad,32.798
Refined,Aashirvaad,31.74
Crystal,Msp,26.5
Refined,Jeevan,16.9
Crystal,Kristal,26.5
Crystal,Tiru,16.9
Crystal,Msp Gold,20.1
Crystal,Msp,16.9
Refined,Jeevan,29.6
Refined,Kristal,15.9
Crystal,Kristal,23.3
Crystal,"M.S.P
gold",11.6
Crystal,MS,15.9
Crystal,Annapoo rani,14.8
Crystal,Kristal,10.6
Crystal,Kristal,18
Crystal,Priyam,28.6
Refined,I-Shakti,13.8
Refined,Sarguna,29.6
Crystal,Tata,44.4
Refined,Anil,28.6
Crystal,Nice,0
Refined,VVDpriy am,41.3
Refined,Arasu,16.9
crystal,New RR famous gold,19
crystal,Today,21.2
crystal,Neithal,14.8
Refined,Samudh ra,30.7
crystal,Seasun,33.9
crystal,Vks tru,11.6
Refined,-,25.4
Refined,I-Shakti,36
Refined,Kristal,31.7
Crystal,"VKS
Real",20.1
Refined,Kristal,22.2
Refined,Tata,24.3
Crystal,Tata,31.7
Crystal,Priyam,22.2
Refined,Kristal,19
Crystal,Ashoka Gold,0
Crystal,(I-Rich),11.6
Crystal,"I-
Shuddh",24.3
Crystal,Kristal,23.3
Refined,Arasu,28.6
Crystal,Aashirva ad,32.8
Refined,Aashirva ad,33.9
Crystal,Sri Amman,18
Powder,Kristal,29.6
Crystal,Arasu,20.1
Powder,Arasu,22.2
Crystal,Sprinkle,18
Refined,-,11.6
Crystal,-,16.9
Crystal,Saravan a,28.6
Crystal,Thiruma ni,15.9
Refined,Kristal,20.1
Crystal,AASHIR VAD,31.7
Crystal,PRIYAM,18
Refined,Eata,22.2
Crystal,Guru priya,26.5
Refined,I-Shakti,24.3
Refined,Krishna,22.2
Refined,AASHIR VAD,31.7
Refined,Tata,30.7
Crystal,S K,18
Crystal,Vks Adithya,23.3
Refined,Kristal,28.6
Refined,Kristal,25.4
Refined,Amirtha,18
Refined,Kristal,20.1
Refined,Anil,30.7
Crystal,"VVD
Priyam",28.6
Refined,"VVD
Priyam",23.3
Crystal,"VVD
Priyam",20.1
Crystal,"VVD
Priyam",22.2
Crystal,Sagar Shudh,21.2
Refined,Kristal,20.1
Refined,Krish,15.9
Crystal,"VVD
Priyam",23.3
Refined,Saravan a,27.5
Crystal,Garudan,22.2
Refined,Sapan,14.8
Crystal,VVd Priyam,23.3
Refined,Amma,16.9
Refined,Shashi,21.2
Refined,Kristal,24.3
Refined,New Sun Pure,23.3
Refined,New Sun Pure,28.6
Crystal,Ashoka Gold,14.8
Crystal,Shubha,24.3
Crystal,Marina,23.3
Refined,My Happy,18
Crystal,Tata,32.8
Crystal,Saravan a,23.3
Crystal,Marina,26.5
Crystal,"AR
Sakthi",27.5
Refined,VKS,22.2
Refined,Kristal,13.8
Refined,-,22.2
Crystal,-,25.4
Refined,VKS ADITHY A,25.4
Crystal,Kristal,25.4
Refined,Muruga n,19
Refined,Vks Adithya,29.6
Refined,Aashirva ad,32.8
Refined,Kristal,27.5
Refined,Tata,33.9
Crystal,Diamon d,25.4
Refined,Priyam,21.2
Crystal,Ayangar an,28.6
Refined,"VVD
Priyam",23.3
Refined,Aashirva ad,30.7
Crystal,Tata,31.7
Crystal,Vvd Priyam,27.5
Crystal,I-Care Gold,21.2
Refined,Tata,30.7
Crystal,True,19
Crystal,Sarguna,20.1
Refined,I-Glow,23.3
Refined,Tata,27.5
Refined,Kristal,19
Refined,-,12.7
Refined,Kristal,26.5
Refined,TATA,31.7
Refined,Annapoo rna,27.5
Crystal,Nandhin i,25.4
Crystal,Sriram,25.4
Refined,Annapoo rna,23.3
Crystal,Tru,22.2
Refined,Annapoo rna,19
Refined,Sprinkle,18.0
Crystal,Narmatha,20.1
Refined,Kristal,25.4
Crystal,Tata ,33.9
Refined,Trust,22.2
Refined,Sun Pure,26.5
Refined,Velavan,22.2
Refined,New VVD priyam,25.4
Refined,Ayingaran,28.6
Refined,Tata,34.9
Crystal,Vvd Priyam,47.6
Refined,Vvd Priyam,34.9
Refined,Saravana,40.2
Crystal,Saravana,12.7
Crystal,Saravana,19.0
Crystal,Saravana,18.0
Crystal,Saravana,29.6
Refined,Kristal,22.2
Crystal,MSP,20.1
Refined,SLS,32.8
Refined,1 Glow,21.2
Crystal,Saravana,23.3
Crystal,1 Salt,24.3
Refined,Sun Pure,19.0
Refined,Sea rich,28.6
Refined,Tata,30.7
Refined,Tata,36.0
Refined,VKS,28.6
Crystal,Sun sure,23.3
Refined,Sun sure,18.0
Refined,Kristal,29.6
Refined,Sea rich,30.7
Crystal,Dinesh ,13.8
Refined,Kristal,34.9
Refined,Aashirvaad,37.0
Crystal,Tata,23.3
Crystal,Tata,21.2
Crystal,Sudha,12.7
Refined,Mercy,10.6
Crystal,Real,24.3
Crystal,VVD,16.9
Refined,Tata,25.4
Crystal,Annapackiya,18.0
Crystal,kristal,30.7
Crystal,Tata,31.7
Refined,Priyam,28.6
Crystal,Tata,32.8
Refined,VKS,22.2
Crystal,Kristal,24.3
Refined,Kristal,25.4
Refined,Free Flow,11.6
Crystal,SSP,11.6
Crystal,Tiru,21.2
Refined,Tata,24.3
Crystal,Kristal,21.2
Crystal,Trust,25.4
Refined,Marvel,23.3
Refined,Tata,26.5
Refined,Sudha,22.2
Crystal,Udhayam,23.3
Refined,Adithya ,26.5
Refined,Tata,36.0
Crystal,Akar,16.9
Refined,New Sun Pure,28.6
Crystal,Anil,34.9
Refined,Vks Adhithya ,19.0
Crystal,Tata,32.8
Refined,VKS Real ,20.1
Crystal,Ayngaran,16.9
Refined,Aashirvaad,32.8
Crystal,Sun Pure,23.3
Crystal,I-Flo,26.5
Crystal,Balaji,23.3
Refined,Sea Rich ,26.5
Crystal,Kristal,24.3
Crystal,Sea Rich ,29.6
Crystal,Anil,31.7
Crystal,Anna,31.7
Refined,My happy,30.7
Crystal,Kristal,16.9
Refined,Kayathri ,23.3
Refined,VKS tru,11.6
Refined,VVD Priyam ,29.6
Refined,O-Fresh,25.4
Refined,Kristal,24.3
Crystal,Sagar ,19.0
Refined,Sprinkle ,31.7
Crystal,Sprinkle,52.9
Refined,Kristal ,25.4
Refined,Tata ,31.7
Crystal,Sun pure,23.3
Refined,VKS Real ,37.0
Refined,VELAVAN SALT,22.2
Crystal,Marina,13.8
Refined,Kodanad,19.0
Crystal,i-Flo,28.6
Crystal,Sun life,29.6
Crystal,-,31.7
Powder,TATA,29.6
Powder,TATA,24.3
Crystal,TATA,30.7
Crystal,SP,43.4
Powder,-,32.8
Powder,TATA,32.8
Powder,-,24.3
Powder,-,29.6
Refined,TATA,26.5
Refined,O-Fresh,29.6
Refined,surya sudha,18.0
Refined,TATA,31.7
Refined,S S SALT,12.7
crystal,S S SALT,19.0
CRYSTAL,SS SALT,27.5
Refined,SARAVANA,20.1
Crystal,-,34.9
Refined,-,27.5
Crystal,KSPS SUBAM,44.4
Refined,Saravana ,23.3
Crystal,King,22.2
Refined,Tata,32.8
Refined,Kristal,23.3
Refined,Magizhchi,22.2
Refined,Magizhchi,33.9
Refined,Magizhchi,30.7
Refined,Tata,31.7
Refined ,I-Shakthi,21.2
Refined,Kristal,27.5
Refined,Kristal,26.5
Crystal ,PAP,14.8
Refined,Kristal,25.4
Crystal,Anna,18.0
Crystal,Ashirvaad,31.7
Refined,TATA,29.6
Crystal,TATA,33.9
Crystal,Annaporna,22.2
Crystal,Ashirvaad,34.9
Crystal,sea rich,19.0
Crystal,Nice,16.9
Refined,Kristal Salt,37.0
Crystal,I- Rich,15.9
Crystal,KSPS SUBAM,32.8
Refined,SUBAM,29.6
Refined,SPRINKLE SALT,36.0
Refined,VKS Adithya Tuticorin,38.1
Crystal,Kristal,34.9
Crystal,VKS Real salt,39.1
Refined,Priyam,55.0
Refined,Kristal,32.8
Refined,Ashirvad,23.3
Refined,Samudhra,19.0
Crystal,Murugan,21.2
Crystal,Murugan,30.7
Crystal,South Indiyan,28.6
Refined,Samudhra,29.6
Crystal,VKS Fresh,27.5
Refined,Kristal,37.0
Refined,TATA,30.7
Refined,Tata,34.9
Refined,Tata,40.2
Refined,I-Flo,28.6
Crystal,Thambu,11.6
Crystal,Vks Real,34.9
Crystal,Aashirvaad,42.3
Crystal,Vvd Priyam,19.0
Refined,Tata,37.0
Refined,Tata,31.7
Crystal,i-rich GOLD,21.2
Refined,Kristal,22.2
Crystal,ARASU,18.0
Refined,O Fresh,21.2
crystal,sprinkle,37.0
CRYSTAL,Sea rich salt,29.6
Refined,priyam salt,27.5
Refined,KRISTAL,26.5
Refined,Marvel,34.9
Refined,Susee,15.9
Refined,TATA,31.7
Refined,Anantham,21.2
Crystal,Susee,13.8
Crystal,VKS,22.2
Refined,Velavan,13.8
Crystal,Anil,32.8
Refined,VKS,20.1
Crystal,Kristal,30.7
Refined,Saravana,23.3
Crystal,VKS Real Salt,31.7
Refined,Tata Salt,33.9
Refined,I - Sakthi Salt,38.1
Refined,Aashirvaad Salt,39.1
Crystal,Kristal Salt,31.7
Refined,I - Sakthi Salt,42.3
Crystal,Udhayam Salt,46.6
Refined,Tata Salt,40.2
Crystal,Kristal Salt,45.5
Refined,Aashirvaad Salt,45.5
Crystal,i-FLO,38.1
Powder,Aashirvaad,36.0
Crystal,Aashirvaad,30.7
Powder,Saravana Salt,29.6
Crystal,MST Salt,66.7
Powder,MST Salt,28.6
Crystal,VKS Tru Salt,25.4
Crystal,Sky Crystal,19.0
Powder,VKS Adithya Salt,28.6
Crystal,Sprinkle,32.8
Powder,VVD Priyam,28.6
Powder,Sprinkle,65.6
Crystal,VVD Priyam,30.7
Crystal,Sprinkle,33.9
Refined,Priyam,29.6
Crystal,Priyam,42.3
Crystal,Sprinkle,38.1
Refined,VKS Real,25.4
Crystal,VVD Priyam,25.4
Refined,Tata,26.5
Refined,Vks Real,25.4
Crystal,Tata,30.7
Crystal,Sprikle,55.0
Crystal,I-Flo,30.7
Refined,Kristal,27.5
Refined,Tata,30.7
Refined,Tata,33.9
Crystal,SS,27.5
Refined,VVD Priyam,30.7
Crystal,ISWARYA,31.7
Crystal,Sprinkle,19.0
Crystal,Anil,33.9
Crystal,VKS,18.0
Refined,MULLAI,20.1
Crystal,S.R.S,10.6
Refined,vvd,34.9
Crystal,SUDHA,18.0
Crystal,Sakthi,12.7
Crystal,Santhi,16.9
Crystal,Saravana,30.7
Refined,Aashirwaad,33.9
Crystal,Murugan,23.3
crystal,Sri Murugan,23.3
Crystal,Saravana,33.9
Crystal,Saravana,25.4
Crystal,Sri Murugan,29.6
Refined,Kristal,28.6
Refined,Samudhra,24.3
Crystal,VKS Real,42.3
Refined,Sapan,31.7
Refined,I Sakthi,23.3
Crystal,Sabar,15.9
Crystal,Master,28.6
Crystal,Annapushp a,13.8
Refined,Tata,29.6
Crystal,I Glow,22.2
Crystal,Kasthuri,29.6
Refined,I-Shakthi,30.7
Crystal,Tata,32.8
Refined,Aashirvaad,31.7
Crystal,Mercy,16.9
Refined,Kristal,25.4
Refined,Diamond,14.8
Refined,Kristal,27.5
Refined,Sprinkle,29.6
Crystal,Mercy,20.1
Crystal,Sun Pure,37.0
Powder,Tata Salt,43.4
Crystal,Udhaiyam,38.1
Powder,Darshu,31.7
Powder,Kristal Salt,48.7
Powder,Tata Salt,32.8
Crystal,Kristee,30.7
Crystal,Tata,31.7
Crystal,Kristal Salt,23.3
Crystal,Sea Rich,15.9
Refined,Subam,26.5
Crystal,(SLS GOLD),19.0
Crystal,Kristal,18.0
Refined,I flo,18.0
Refined,Tata Salt,33.9
Refined,I DN,20.1
Refined,Kristal Salt,37.0
Crystal,I- Rich,15.9
Crystal,KSPS SUBAM,32.8
Refined,SUBAM,29.6
Refined,SPRINKLE SALT,36.0
Refined,VKS Adithya Tuticorin,38.1
Crystal,Kristal,34.9
Crystal,VKS Real salt,39.1
Refined,Priyam,55.0
Refined,Kristal,32.8
Refined,Ashirvad,23.3
Refined,Samudhra,19.0
Crystal,Murugan,21.2
Crystal,Murugan,30.7
Crystal,South Indiyan,28.6
Refined,Samudhra,29.6
Crystal,VKS Fresh,27.5
Refined,Kristal,37.0
Refined,TATA,30.7
Refined,Tata,34.9
Refined,Tata,40.2
Refined,I-Flo,28.6
Crystal,Thambu,11.6
Crystal,Vks Real,34.9
Crystal,Aashirvaad,42.3
Crystal,Vvd Priyam,19.0
Refined,Tata,37.0
Refined,Tata,31.7
Crystal,i-rich GOLD,21.2
Refined,Kristal,22.2
Crystal,ARASU,18.0
Refined,O Fresh,21.2
crystal,sprinkle,37.0
CRYSTAL,Sea rich salt,29.6
Refined,priyam salt,27.5
Refined,KRISTAL,26.5
Refined,Marvel,34.9
Refined,Susee,15.9
Refined,TATA,31.7
Refined,Anantham,21.2
Crystal,Susee,13.8
Crystal,VKS,22.2
Refined,Velavan,13.8
Crystal,Anil,32.8
Refined,VKS,20.1
Crystal,Kristal,30.7
Refined,Saravana,23.3
Crystal,VKS Real Salt,31.7
Refined,Tata Salt,33.9
Refined,I - Sakthi Salt,38.1
Refined,Aashirvaad Salt,39.1
Crystal,Kristal Salt,31.7
Refined,I - Sakthi Salt,42.3
Crystal,Udhayam Salt,46.6
Refined,Tata Salt,40.2
Crystal,Kristal Salt,45.5
Refined,Aashirvaad Salt,45.5
Crystal,i-FLO,38.1
Powder,Aashirvaad,36.0
Crystal,Aashirvaad,30.7
Powder,Saravana Salt,29.6
Crystal,MST Salt,66.7
Powder,MST Salt,28.6
Crystal,VKS Tru Salt,25.4
Crystal,Sky Crystal,19.0
Powder,VKS Adithya Salt,28.6
Crystal,Sprinkle,32.8
Powder,VVD Priyam,28.6
Powder,Sprinkle,65.6
Crystal,VVD Priyam,30.7
Crystal,Sprinkle,33.9
Refined,Priyam,29.6
Crystal,Priyam,42.3
Crystal,Sprinkle,38.1
Refined,VKS Real,25.4
Crystal,VVD Priyam,25.4
Refined,Tata,26.5
Refined,Vks Real,25.4
Crystal,Tata,30.7
Crystal,Sprikle,55.0
Crystal,I-Flo,30.7
Refined,Kristal,27.5
Refined,Tata,30.7
Refined,Tata,33.9
Crystal,SS,27.5
Refined,VVD Priyam,30.7
Crystal,ISWARYA,31.7
Crystal,Sprinkle,19.0
Crystal,Anil,33.9
Crystal,VKS,18.0
Refined,MULLAI,20.1
Crystal,S.R.S,10.6
Refined,vvd,34.9
Crystal,SUDHA,18.0
Crystal,Sakthi,12.7
Crystal,Santhi,16.9
Crystal,Saravana,30.7
Refined,Aashirwaad,33.9
Crystal,Murugan,23.3
crystal,Sri Murugan,23.3
Crystal,Saravana,33.9
Crystal,Saravana,25.4
Crystal,Sri Murugan,29.6
Refined,Kristal,28.6
Refined,Samudhra,24.3
Crystal,VKS Real,42.3
Refined,Sapan,31.7
Refined,I Sakthi,23.3
Crystal,Sabar,15.9
Crystal,Master,28.6
Crystal,Annapushp a,13.8
Refined,Tata,29.6
Crystal,I Glow,22.2
Crystal,Kasthuri,29.6
Refined,I-Shakthi,30.7
Crystal,Tata,32.8
Refined,Aashirvaad,31.7
Crystal,Mercy,16.9
Refined,Kristal,25.4
Refined,Diamond,14.8
Refined,Kristal,27.5
Refined,Sprinkle,29.6
Crystal,Mercy,20.1
Crystal,Sun Pure,37.0
Powder,Tata Salt,43.4
Crystal,Udhaiyam,38.1
Powder,Darshu,31.7
Powder,Kristal Salt,48.7
Powder,Tata Salt,32.8
Crystal,Kristee,30.7
Crystal,Tata,31.7
Crystal,Kristal Salt,23.3
Crystal,Sea Rich,15.9
Refined,Subam,26.5
Crystal,(SLS GOLD),19.0
Crystal,Kristal,18.0
Refined,I flo,18.0
Refined,Tata Salt,33.9
Refined,I DN,20.1
Crystal,MSP,41.3
Crystal,MSP,14.8
Crystal,Tata,34.9
Crystal,Aashirvaad,47.6
Refined,Tata,46.6
Refined,Tiru,25.4
Refined,Tata,39.1
Crystal,Msp Gold,29.6
Refined,Tata,36.0
Refined,Kristal,25.4
Powder,MAGIZCHI,19.0
Crystal,KASTHURI,29.6
Crystal,AASHIRVA AD,31.7
Powder,AASHIRVA AD,31.7
Powder,VELAN,16.9
Crystal,SPRINKLE,22.2
Crystal,ROOBINI,20.1
Powder,MSP,24.3
Powder,SARAVANA N,22.2
Crystal,MSP,14.8
Refined,VVd Priyam,32.8
Crystal,Sivakami,13.8
Refined,Aashirvaa d,36.0
Crystal,Arasu,10.6
Crystal,Kristal,24.3
Refined,Sea Rich,25.4
Refined,Kristal,27.5
Refined,Saras,22.2
Crystal,Kristal,30.7
Crystal,Kristal,29.6
Refined,Priyam,22.2
Crystal,Priyam,30.7
Crystal,-,23.3
Crystal,MSP Gold,25.4
Refined,VK-Tru,16.9
Refined,Tata,33.9
Crystal,Tata,33.9
Refined,Jeevan,24.3
Crystal,Tata,33.9
Refined,Tata,32.8
Refined,I-Flo,29.6
Crystal,New Ayya,15.9
Crystal,Tata,31.7
Crystal,Arasu,21.2
Refined,Arasu,22.2
Crystal,Arasu,22.2
Crystal,Arasu,22.2
Refined,Anna,24.3
Refined,Arasu,25.4
Refined,Arasu,23.3
Crystal,Sprinkle,44.4
Crystal,I-Glow,26.5
Refined,Tata,31.7
Crystal,Mvs,13.8
Refined,Eata,24.3
Crystal,Kasthuri,13.8
Refined,Vks,20.1
Refined,Sprinkle,22.2
Refined,Priyam,25.4
Refined,Sarguna,30.7
Crystal,Saravanan,20.1
Refined,Tata,34.9
Crystal,Anapoorna,20.1
Crystal,Tata,33.9
Refined,Aashirvaad,34.9
Crystal,ASR,24.3
Refined,Tata,30.7
Refined,Tata,31.7
Refined,Tru,14.8
Crystal,Saravana,23.3
Refined,I-Shakthi,18.0
Refined,VVD Priyam,27.5
Crystal,Kristal,30.7
Crystal,Tata,32.8
Crystal,Gayathiri,30.7
Refined,Gayathiri,27.5
Crystal,I-Shakthi,25.4
Refined,Sagar Shudh,16.9
Crystal,Sun  Pure,26.5
Refined,Tata,31.7
Refined,MST Sagar Sudh,22.2
Crystal,Kristal,21.2
Refined,"VVD
Priyam",27.5
Crystal,Tiru,27.5
Refined,Sun Pure,27.5
Refined,Tata,31.7
Refined,VVd,19.0
Crystal,Stilt,16.9
Crystal,New Sunpure,33.9
Crystal,HI- Q Fresh,25.4
Crystal,Mani Iodised,31.7
Powder,TATA,46.6
Powder,Tata,49.7
Powder,My Happy,29.6
Powder,TATA,33.9
Crystal,Shanthi,25.4
Crystal,Kristal,42.3
Crystal,Surya Suddh,27.5
Refined,Tata,33.9
Crystal,Kristal,16.9
Refined,Vvd Priyam,26.5
Refined,Kristal,23.3
Refined,Kristal,24.3
Refined,Tata,32.8
Crystal,Stilt,28.6
Refined,VKS Real,22.2
Refined,Tata,23.3
Refined,Serma,24.3
Refined,Tata,34.9
Crystal,Geegee,18.0
Crystal,VVd Priyam,29.6
Refined,Aashirvaad,37.0
Refined,Tata,38.1
Crystal,Sun Pure,32.8
Refined,VVD Priyam,37.0
Crystal,Diamond,31.7
Crystal,Kristal,29.6
Refined,Tata,36.0
Crystal,Raja,25.4
Refined,Tata,29.6
Refined,Tata,33.9
Crystal,I care,20.1
Crystal,Aashirvaad,33.9
Crystal,Thirumalai,23.3
Crystal,Kritan,22.2
Refined,Priyam,23.3
Refined,VVD priyam,16.9
Crystal,Annapoor na,21.2
Refined,Annapoor na,26.5
Refined,Saras,15.9
Refined,Sudha,14.8
Refined,Krishna,26.5
Refined,I-Shakthi,28.6
Crystal,Annapur na,25.4
Crystal,AKC,18.0
Refined,Sea Rich,19.0
Crystal,Sri Ram,26.5
Refined,Udhaya m,26.5
Crystal,Kristal,28.6
Refined,Tata,34.9
Crystal,-,25.4
Crystal,Tata,23.3
Refined,-,26.5
Crystal,-,24.3
Refined,TATA,37.0
Refined,Adithya,31.7
CRYSTAL,TATA,42.3
Refined,SOWMYA,26.5
